Parameters: 13,384,746
         	|     Train     |      Test     |
         	| Top-1 | Top-3 | Top-1 | Top-3 |
[247/610] 	| 81.18 | 96.74 | 65.48 | 89.38 |
[248/610] 	| 81.63 | 96.25 | 66.96 | 89.19 |
[249/610] 	| 81.92 | 96.70 | 67.86 | 88.39 |
[250/610] 	| 82.64 | 96.92 | 65.97 | 88.99 |
[251/610] 	| 82.08 | 97.06 | 68.15 | 89.88 |
[252/610] 	| 82.25 | 97.13 | 69.15 | 89.48 |
[253/610] 	| 82.64 | 96.98 | 67.46 | 89.78 |
[254/610] 	| 82.86 | 96.95 | 67.06 | 88.39 |
[255/610] 	| 82.43 | 97.00 | 67.16 | 90.97 |
[256/610] 	| 82.43 | 96.76 | 66.47 | 89.09 |
[257/610] 	| 82.82 | 96.80 | 66.57 | 89.68 |
[258/610] 	| 82.68 | 97.29 | 67.66 | 90.87 |
[259/610] 	| 83.25 | 96.93 | 66.37 | 87.60 |
[260/610] 	| 83.10 | 96.89 | 69.15 | 89.78 |
[261/610] 	| 82.63 | 97.12 | 66.27 | 89.78 |
[262/610] 	| 83.34 | 97.04 | 65.18 | 89.48 |
[263/610] 	| 84.00 | 97.30 | 66.87 | 89.58 |
[264/610] 	| 83.29 | 97.25 | 64.98 | 88.49 |
[265/610] 	| 84.03 | 97.45 | 65.77 | 89.38 |
[266/610] 	| 84.52 | 97.00 | 65.77 | 88.19 |
[267/610] 	| 83.97 | 97.28 | 66.27 | 88.69 |
[268/610] 	| 83.43 | 97.20 | 66.37 | 89.68 |
[269/610] 	| 83.85 | 97.14 | 66.47 | 89.78 |
[270/610] 	| 84.86 | 97.50 | 66.17 | 88.89 |
[271/610] 	| 83.74 | 97.24 | 68.15 | 88.69 |
[272/610] 	| 83.64 | 97.30 | 66.27 | 89.48 |
[273/610] 	| 84.05 | 97.44 | 67.16 | 89.09 |
[274/610] 	| 83.89 | 97.48 | 67.16 | 89.09 |
[275/610] 	| 84.36 | 97.42 | 67.66 | 89.38 |
[276/610] 	| 84.62 | 97.58 | 67.66 | 89.68 |
[277/610] 	| 84.76 | 97.45 | 66.87 | 89.38 |
[278/610] 	| 84.82 | 97.50 | 64.88 | 90.77 |
[279/610] 	| 84.85 | 97.64 | 65.28 | 88.89 |
[280/610] 	| 84.43 | 97.61 | 65.38 | 89.68 |
[281/610] 	| 84.81 | 97.58 | 64.58 | 88.79 |
[282/610] 	| 85.45 | 97.65 | 67.06 | 88.00 |
[283/610] 	| 85.72 | 97.70 | 65.77 | 89.88 |
[284/610] 	| 85.64 | 97.71 | 65.97 | 88.79 |
[285/610] 	| 85.87 | 97.85 | 66.87 | 90.67 |
[286/610] 	| 85.05 | 97.68 | 68.55 | 88.39 |
[287/610] 	| 85.92 | 97.78 | 66.77 | 88.29 |
[288/610] 	| 85.85 | 97.65 | 65.08 | 88.79 |
[289/610] 	| 85.83 | 97.73 | 67.06 | 89.19 |
[290/610] 	| 85.79 | 97.61 | 67.76 | 89.58 |
[291/610] 	| 86.39 | 98.09 | 69.35 | 89.88 |
[292/610] 	| 85.45 | 97.53 | 67.46 | 89.09 |
[293/610] 	| 85.31 | 97.69 | 66.17 | 89.98 |
[294/610] 	| 86.70 | 98.18 | 68.65 | 90.67 |
[295/610] 	| 85.64 | 97.65 | 67.36 | 89.68 |
[296/610] 	| 87.03 | 98.21 | 67.16 | 89.58 |
[297/610] 	| 86.15 | 97.74 | 66.67 | 89.88 |
[298/610] 	| 86.20 | 98.06 | 66.27 | 88.29 |
[299/610] 	| 86.59 | 97.95 | 67.26 | 88.59 |
[300/610] 	| 86.87 | 97.83 | 66.77 | 89.68 |
[301/610] 	| 86.28 | 97.73 | 66.96 | 90.08 |
[302/610] 	| 86.10 | 97.71 | 70.04 | 88.69 |
[303/610] 	| 86.48 | 97.86 | 67.86 | 89.48 |
[304/610] 	| 86.93 | 98.10 | 65.87 | 88.49 |
[305/610] 	| 87.74 | 98.30 | 68.06 | 89.19 |
[306/610] 	| 86.61 | 98.10 | 68.06 | 88.79 |
[307/610] 	| 87.29 | 98.33 | 66.37 | 88.59 |
[308/610] 	| 87.30 | 98.23 | 65.87 | 87.40 |
[309/610] 	| 86.91 | 98.15 | 66.27 | 88.39 |
[310/610] 	| 87.69 | 98.43 | 67.06 | 89.78 |
[311/610] 	| 87.90 | 98.27 | 67.96 | 89.68 |
[312/610] 	| 87.50 | 98.12 | 67.36 | 90.38 |
[313/610] 	| 88.47 | 98.02 | 67.56 | 88.69 |
[314/610] 	| 87.58 | 98.29 | 65.28 | 88.59 |
[315/610] 	| 87.81 | 98.06 | 66.37 | 88.99 |
[316/610] 	| 87.74 | 98.24 | 66.77 | 89.38 |
[317/610] 	| 87.73 | 98.33 | 66.47 | 89.09 |
[318/610] 	| 87.67 | 98.08 | 64.38 | 89.98 |
[319/610] 	| 88.25 | 98.25 | 66.77 | 89.29 |
[320/610] 	| 87.70 | 98.21 | 66.87 | 88.99 |
[321/610] 	| 88.62 | 98.65 | 66.87 | 89.98 |
[322/610] 	| 88.55 | 98.51 | 67.66 | 89.48 |
[323/610] 	| 88.78 | 98.85 | 65.77 | 88.99 |
[324/610] 	| 88.86 | 98.59 | 66.57 | 88.69 |
[325/610] 	| 88.60 | 98.63 | 68.15 | 89.78 |
[326/610] 	| 88.92 | 98.62 | 66.47 | 88.19 |
[327/610] 	| 88.02 | 98.29 | 66.47 | 88.59 |
[328/610] 	| 88.62 | 98.43 | 66.37 | 88.39 |
[329/610] 	| 89.25 | 98.44 | 66.77 | 89.29 |
[330/610] 	| 89.07 | 98.50 | 65.08 | 89.98 |
[331/610] 	| 88.67 | 98.50 | 65.67 | 87.10 |
[332/610] 	| 89.00 | 98.44 | 67.46 | 89.19 |
[333/610] 	| 88.46 | 98.30 | 65.08 | 87.50 |
[334/610] 	| 89.15 | 98.63 | 64.38 | 88.69 |
[335/610] 	| 89.37 | 98.71 | 66.77 | 89.48 |
[336/610] 	| 89.91 | 98.41 | 66.47 | 88.69 |
[337/610] 	| 89.50 | 98.48 | 66.27 | 88.69 |
[338/610] 	| 89.26 | 98.50 | 68.06 | 89.09 |
[339/610] 	| 90.12 | 98.55 | 66.87 | 89.38 |
[340/610] 	| 89.42 | 98.61 | 67.56 | 88.39 |
[341/610] 	| 88.85 | 98.60 | 65.77 | 88.89 |
[342/610] 	| 90.01 | 98.70 | 67.76 | 88.89 |
[343/610] 	| 89.87 | 98.77 | 66.37 | 88.99 |
[344/610] 	| 89.81 | 98.67 | 68.85 | 88.59 |
[345/610] 	| 90.06 | 98.52 | 65.28 | 88.29 |
[346/610] 	| 90.27 | 98.55 | 67.96 | 89.78 |
[347/610] 	| 90.49 | 98.93 | 66.67 | 88.99 |
[348/610] 	| 90.14 | 98.67 | 67.96 | 88.29 |
[349/610] 	| 89.65 | 98.35 | 67.26 | 88.89 |
[350/610] 	| 90.22 | 98.73 | 68.35 | 89.48 |
[351/610] 	| 89.80 | 98.65 | 65.67 | 88.79 |
[352/610] 	| 90.68 | 98.81 | 66.27 | 89.19 |
[353/610] 	| 90.27 | 98.72 | 67.06 | 88.49 |
[354/610] 	| 90.27 | 98.78 | 66.47 | 86.71 |
[355/610] 	| 90.93 | 98.67 | 63.99 | 88.19 |
[356/610] 	| 89.47 | 98.57 | 68.35 | 89.09 |
[357/610] 	| 91.36 | 98.99 | 66.96 | 89.48 |
[358/610] 	| 90.68 | 98.95 | 67.36 | 88.99 |
[359/610] 	| 91.46 | 98.83 | 68.06 | 88.69 |
[360/610] 	| 90.99 | 98.79 | 67.26 | 89.38 |
[361/610] 	| 91.13 | 98.77 | 66.27 | 88.79 |
[362/610] 	| 91.49 | 99.11 | 65.28 | 89.68 |
[363/610] 	| 91.05 | 99.03 | 67.66 | 88.49 |
[364/610] 	| 90.97 | 98.83 | 66.77 | 88.99 |
[365/610] 	| 91.93 | 99.08 | 65.28 | 89.88 |
[366/610] 	| 91.44 | 98.73 | 66.17 | 90.28 |
[367/610] 	| 91.66 | 98.82 | 68.06 | 88.79 |
[368/610] 	| 91.38 | 98.95 | 66.67 | 87.20 |
[369/610] 	| 91.45 | 99.03 | 68.35 | 88.89 |
[370/610] 	| 91.83 | 98.91 | 67.86 | 89.48 |
[371/610] 	| 92.24 | 99.00 | 66.87 | 89.48 |
[372/610] 	| 91.70 | 98.95 | 67.36 | 88.19 |
[373/610] 	| 91.69 | 98.91 | 67.56 | 88.19 |
[374/610] 	| 90.19 | 98.74 | 64.88 | 88.49 |
[375/610] 	| 92.25 | 99.10 | 69.35 | 88.79 |
[376/610] 	| 91.80 | 99.11 | 67.06 | 89.09 |
[377/610] 	| 91.35 | 98.78 | 67.66 | 88.89 |
[378/610] 	| 92.70 | 99.19 | 66.37 | 89.48 |
[379/610] 	| 92.36 | 99.08 | 65.77 | 87.80 |
[380/610] 	| 92.08 | 99.10 | 64.98 | 87.90 |
[381/610] 	| 92.90 | 99.11 | 66.57 | 88.10 |
[382/610] 	| 92.20 | 99.08 | 68.06 | 87.40 |
[383/610] 	| 92.99 | 99.24 | 67.26 | 89.19 |
[384/610] 	| 92.25 | 99.08 | 65.48 | 88.00 |
[385/610] 	| 92.02 | 98.94 | 67.86 | 88.99 |
[386/610] 	| 92.82 | 99.20 | 67.16 | 89.78 |
[387/610] 	| 92.98 | 99.11 | 64.09 | 88.10 |
[388/610] 	| 93.10 | 99.29 | 66.77 | 88.00 |
[389/610] 	| 92.68 | 99.33 | 64.58 | 88.39 |
[390/610] 	| 91.99 | 99.17 | 68.15 | 89.58 |
[391/610] 	| 93.46 | 99.37 | 67.06 | 89.78 |
[392/610] 	| 92.89 | 99.22 | 68.65 | 89.19 |
[393/610] 	| 93.52 | 99.24 | 67.96 | 89.09 |
[394/610] 	| 93.54 | 99.37 | 69.15 | 89.29 |
[395/610] 	| 92.69 | 98.95 | 67.66 | 88.79 |
[396/610] 	| 93.04 | 99.37 | 66.07 | 89.29 |
[397/610] 	| 93.72 | 99.35 | 66.87 | 86.90 |
[398/610] 	| 93.87 | 99.30 | 67.46 | 90.28 |
[399/610] 	| 93.66 | 99.18 | 67.36 | 88.69 |
[400/610] 	| 93.28 | 99.18 | 68.55 | 89.58 |
[401/610] 	| 93.92 | 99.40 | 68.06 | 90.08 |
[402/610] 	| 93.84 | 99.02 | 69.54 | 89.88 |
[403/610] 	| 93.84 | 99.32 | 67.16 | 89.48 |
[404/610] 	| 93.57 | 99.11 | 66.47 | 90.28 |
[405/610] 	| 93.87 | 99.25 | 67.56 | 89.98 |
[406/610] 	| 93.73 | 99.31 | 66.47 | 89.09 |
[407/610] 	| 93.36 | 99.30 | 66.27 | 89.19 |
[408/610] 	| 94.05 | 99.47 | 67.46 | 90.28 |
[409/610] 	| 94.23 | 99.34 | 67.66 | 89.38 |
[410/610] 	| 93.93 | 99.25 | 68.25 | 89.38 |
[411/610] 	| 94.15 | 99.32 | 66.17 | 89.68 |
[412/610] 	| 94.53 | 99.34 | 66.27 | 88.49 |
[413/610] 	| 94.28 | 99.42 | 68.95 | 88.69 |
[414/610] 	| 94.35 | 99.43 | 67.56 | 88.79 |
[415/610] 	| 94.32 | 99.34 | 66.67 | 88.99 |
[416/610] 	| 94.02 | 99.22 | 65.97 | 88.10 |
[417/610] 	| 94.08 | 99.56 | 66.96 | 88.00 |
[418/610] 	| 94.44 | 99.29 | 67.76 | 86.81 |
[419/610] 	| 94.24 | 99.41 | 68.55 | 88.59 |
